umap_dim1,umap_dim2,class_label,anomaly_label
10.9176445,-1.7454628,2,1
9.821331,-2.1975272,2,1
9.272291,-3.3616316,2,1
8.9285555,-4.8313174,2,1
10.082098,-2.9441779,2,1
10.14013,-2.2976997,2,1
9.195603,-4.8249555,2,1
10.096716,-2.3476393,2,1
10.111974,-2.428107,2,1
10.160188,-2.38115,2,1
10.2302885,-2.075088,2,1
9.5132,-3.1832857,2,1
9.503272,-3.300858,2,1
9.173975,-4.2374663,2,1
9.126464,-4.5227313,2,1
11.183785,-1.263978,2,1
12.699703,-0.55303055,2,1
9.261282,-5.011567,2,1
12.097895,-0.84883386,2,1
12.435596,-0.7673024,2,1
12.591479,-0.7342098,2,1
11.562157,-1.1693106,2,1
9.446183,-2.9080715,2,1
9.583116,-3.1126316,2,1
9.176964,-3.6481152,2,1
8.904216,-4.538378,2,1
11.735353,-0.94708216,2,1
12.5418825,-0.014891689,2,1
9.035877,-4.913453,2,1
12.217762,-0.58819205,2,1
12.253468,-0.5269503,2,1
12.36354,-0.20797358,2,1
11.622522,-0.88704836,2,1
9.344978,-3.132455,2,1
9.438154,-3.1896987,2,1
9.179754,-3.7825608,2,1
9.021482,-4.692347,2,1
9.503626,-4.4080954,2,1
10.17666,-3.0395045,2,1
9.016625,-4.762774,2,1
11.611639,-1.2341598,2,1
11.721693,-1.198845,2,1
11.657129,-1.2111069,2,1
11.680412,-1.2100786,2,1
11.709458,-1.221248,2,1
9.741685,-2.4251842,2,1
9.260434,-3.8055475,2,1
9.037007,-4.679094,2,1
12.643399,-0.13405979,2,1
12.624989,0.16599362,2,1
9.118596,-5.10907,2,1
12.666516,-0.18061109,2,1
12.6833315,-0.2679936,2,1
12.579463,-0.017769003,2,1
12.652492,-0.43888375,2,1
10.522025,-1.7649574,2,1
9.452593,-2.994303,2,1
8.975879,-4.965487,2,1
9.134188,-5.154714,2,1
11.73584,-1.2255701,2,1
12.04758,-1.1638004,2,1
9.093248,-5.18249,2,1
11.838835,-1.3828185,2,1
11.730225,-1.34408,2,1
11.909114,-1.345727,2,1
11.5151415,-1.5532589,2,1
10.678788,-1.6861047,2,1
9.8469925,-2.3054838,2,1
9.330568,-3.0647054,2,1
9.109177,-5.0542927,2,1
12.606911,0.19159462,2,1
12.696053,0.1536607,2,1
9.002945,-4.7687106,2,1
12.608945,0.15554368,2,1
12.695104,-0.16164427,2,1
12.692652,0.08666278,2,1
11.46517,-1.3845117,2,1
9.568503,-3.2760575,2,1
9.482446,-3.115116,2,1
9.145552,-4.15416,2,1
8.960923,-4.54829,2,1
