Time(s),Acceleration
104.44,1.17E-05
104.45,-7.16E-06
104.46,-2.34E-05
104.47,-3.74E-05
104.48,-4.96E-05
104.49,-6.05E-05
104.5,-7.07E-05
104.51,-8.06E-05
104.52,-9.04E-05
104.53,-0.000100527
104.54,-0.000110888
104.55,-0.000121447
104.56,-0.000132004
104.57,-0.000142262
104.58,-0.000151866
104.59,-0.000160433
104.6,-0.000167589
104.61,-0.000173004
104.62,-0.000176408
104.63,-0.000177609
104.64,-0.000176493
104.65,-0.00017302
104.66,-0.000167212
104.67,-0.000159141
104.68,-0.00014891
104.69,-0.000136639
104.7,-0.000122457
104.71,-0.000106497
104.72,-8.89E-05
104.73,-6.98E-05
104.74,-4.94E-05
104.75,-2.78E-05
104.76,-5.25E-06
104.77,1.79E-05
104.78,4.14E-05
104.79,6.49E-05
104.8,8.79E-05
104.81,0.000109984
104.82,0.000130725
104.83,0.000149642
104.84,0.000166303
104.85,0.000180325
104.86,0.000191397
104.87,0.000199299
104.88,0.000203912
104.89,0.000205226
104.9,0.000203337
104.91,0.000198437
104.92,0.000190799
104.93,0.000180749
104.94,0.000168644
104.95,0.000154839
104.96,0.000139661
104.97,0.000123389
104.98,0.000106229
104.99,8.83E-05
105,6.97E-05
105.01,5.04E-05
105.02,3.03E-05
105.03,9.44E-06
105.04,-1.23E-05
105.05,-3.49E-05
105.06,-5.83E-05
105.07,-8.22E-05
105.08,-0.000106445
105.09,-0.000130555
105.1,-0.000154013
105.11,-0.000176213
105.12,-0.000196499
105.13,-0.000214205
105.14,-0.000228693
105.15,-0.000239402
105.16,-0.000245878
105.17,-0.000247803
105.18,-0.000245014
105.19,-0.000237506
105.2,-0.000225427
105.21,-0.000209062
105.22,-0.00018881
105.23,-0.000165156
105.24,-0.00013864
105.25,-0.000109833
105.26,-7.93E-05
105.27,-4.76E-05
105.28,-1.54E-05
105.29,1.70E-05
105.3,4.89E-05
105.31,7.99E-05
105.32,0.000109594
105.33,0.000137491
105.34,0.000163171
105.35,0.00018622
105.36,0.000206242
105.37,0.00022287
105.38,0.000235781
105.39,0.000244706
105.4,0.000249449
105.41,0.000249898
105.42,0.000246039
105.43,0.000237961
105.44,0.000225861
105.45,0.000210035
105.46,0.000190873
105.47,0.000168839
105.48,0.000144456
105.49,0.000118278
105.5,9.09E-05
105.51,6.28E-05
105.52,3.45E-05
105.53,6.51E-06
105.54,-2.08E-05
105.55,-4.71E-05
105.56,-7.22E-05
105.57,-9.58E-05
105.58,-0.000117731
105.59,-0.000137957
105.6,-0.000156321
105.61,-0.000172704
105.62,-0.000186967
105.63,-0.000198945
105.64,-0.00020844
105.65,-0.000215232
105.66,-0.000219081
105.67,-0.00021975
105.68,-0.000217022
105.69,-0.000210724
105.7,-0.000200751
105.71,-0.000187094
105.72,-0.000169848
105.73,-0.000149236
105.74,-0.000125606
105.75,-9.94E-05
105.76,-7.13E-05
105.77,-4.19E-05
105.78,-1.19E-05
105.79,1.79E-05
105.8,4.67E-05
105.81,7.38E-05
105.82,9.85E-05
105.83,0.000120326
105.84,0.000138786
105.85,0.000153581
105.86,0.000164538
105.87,0.000171619
105.88,0.000174915
105.89,0.000174625
105.9,0.000171046
105.91,0.000164545
105.92,0.000155544
105.93,0.000144495
105.94,0.000131867
105.95,0.000118122
105.96,0.000103709
105.97,8.91E-05
105.98,7.45E-05
105.99,6.05E-05
106,4.73E-05
106.01,3.52E-05
106.02,2.44E-05
106.03,1.50E-05
106.04,7.10E-06
106.05,7.56E-07
106.06,-4.13E-06
106.07,-7.71E-06
106.08,-1.02E-05
106.09,-1.20E-05
106.1,-1.34E-05
106.11,-1.49E-05
106.12,-1.71E-05
106.13,-2.03E-05
106.14,-2.50E-05
106.15,-3.17E-05
106.16,-4.06E-05
106.17,-5.19E-05
106.18,-6.55E-05
106.19,-8.12E-05
106.2,-9.86E-05
106.21,-0.000117214
106.22,-0.000136182
106.23,-0.000154675
106.24,-0.00017174
106.25,-0.000186398
106.26,-0.000197696
106.27,-0.000204764
106.28,-0.00020687
106.29,-0.000203462
106.3,-0.000194202
106.31,-0.000178987
106.32,-0.000157957
106.33,-0.000131485
106.34,-0.00010016
106.35,-6.48E-05
106.36,-2.62E-05
106.37,1.44E-05
106.38,5.61E-05
106.39,9.76E-05
106.4,0.000137794
106.41,0.000175606
106.42,0.000209985
106.43,0.000239984
106.44,0.000264764
106.45,0.000283613
106.46,0.000295968
106.47,0.000301424
106.48,0.000299753
106.49,0.000290912
106.5,0.000275058
106.51,0.000252546
106.52,0.000223934
106.53,0.000189972
106.54,0.000151588
106.55,0.000109858
106.56,6.60E-05
106.57,2.12E-05
106.58,-2.31E-05
106.59,-6.57E-05
106.6,-0.000105357
106.61,-0.000140984
106.62,-0.000171637
106.63,-0.000196581
106.64,-0.000215309
106.65,-0.000227558
106.66,-0.000233315
106.67,-0.000232809
106.68,-0.000226494
106.69,-0.000215015
106.7,-0.000199174
106.71,-0.000179882
106.72,-0.000158117
106.73,-0.000134865
106.74,-0.000111085
106.75,-8.77E-05
106.76,-6.54E-05
106.77,-4.48E-05
106.78,-2.65E-05
106.79,-1.07E-05
106.8,2.46E-06
106.81,1.29E-05
106.82,2.09E-05
106.83,2.67E-05
106.84,3.05E-05
106.85,3.30E-05
106.86,3.45E-05
106.87,3.54E-05
106.88,3.63E-05
106.89,3.76E-05
106.9,3.95E-05
106.91,4.23E-05
106.92,4.63E-05
106.93,5.15E-05
106.94,5.80E-05
106.95,6.55E-05
106.96,7.40E-05
106.97,8.32E-05
106.98,9.27E-05
106.99,0.000102223
107,0.000111268
107.01,0.000119391
107.02,0.000126124
