umap_dim1,umap_dim2,class_label,anomaly_label
-5.736424,6.8729715,2,1
-5.2496314,5.5693784,2,1
-4.9295154,4.993558,2,1
-4.02068,10.688465,2,1
-4.1104593,10.846424,2,1
-4.3890934,3.3192358,2,1
-4.5140576,10.819997,2,1
-4.5448904,10.727763,2,1
-4.5588903,10.830652,2,1
-5.869311,9.613121,2,1
-5.787886,7.2439737,2,1
-5.337491,5.33618,2,1
-4.458554,3.6136446,2,1
-4.414477,3.3591259,2,1
-4.926091,10.666787,2,1
-5.480639,10.427233,2,1
-4.4530287,3.4070308,2,1
-5.551843,10.413251,2,1
-5.601644,10.392962,2,1
-5.5761633,10.458656,2,1
-5.912874,9.539659,2,1
-6.0265923,8.223345,2,1
-5.4912677,6.356587,2,1
-4.514741,3.592825,2,1
-4.43935,3.407705,2,1
-4.025376,10.776789,2,1
-4.0931396,10.756255,2,1
-4.698,4.425142,2,1
-4.106829,10.782647,2,1
-4.1239147,10.702928,2,1
-4.316694,10.851545,2,1
-5.8651133,7.682864,2,1
-5.564387,6.582549,2,1
-5.530837,6.448209,2,1
-5.082386,5.121313,2,1
-4.8085856,4.7119765,2,1
-4.2091784,10.849515,2,1
-4.258716,10.853634,2,1
-4.532378,3.8928344,2,1
-4.603651,11.020493,2,1
-4.5395527,11.061275,2,1
-4.572653,10.983938,2,1
-5.9488378,9.421517,2,1
-5.6463084,6.8925414,2,1
-5.599683,6.6420455,2,1
-5.082847,5.134526,2,1
-4.7512627,4.421656,2,1
-4.6557264,10.931562,2,1
-5.0118117,10.740862,2,1
-4.9065795,4.9733872,2,1
-5.4674273,10.143588,2,1
-5.5500994,10.005203,2,1
-5.549275,10.03287,2,1
-5.9217086,7.924774,2,1
-5.556149,6.4940896,2,1
-5.3811827,6.030974,2,1
-5.071088,5.315654,2,1
-4.9348216,5.0602913,2,1
-5.3789477,7.6543803,2,1
-4.5826664,10.64869,2,1
-4.523035,3.779968,2,1
-4.4542565,11.025401,2,1
-4.5926642,11.01436,2,1
-4.5278177,11.091553,2,1
-4.6448236,11.02262,2,1
-4.8592243,10.673903,2,1
-6.117673,8.167823,2,1
-5.3186197,5.896745,2,1
-4.976463,4.779375,2,1
-5.42326,7.5092607,2,1
-4.2820396,10.479911,2,1
-4.6237583,4.316039,2,1
-4.012833,10.811395,2,1
-4.232567,10.7945175,2,1
-4.17144,10.781605,2,1
-4.0329776,10.71341,2,1
-4.778013,10.718489,2,1
-5.633783,6.6701016,2,1
-5.272842,5.680576,2,1
-4.932593,4.8725395,2,1
-5.3744125,7.7698555,2,1
-4.913838,10.504607,2,1
-4.3863063,3.346205,2,1
-4.8780227,10.861474,2,1
-5.45013,10.408159,2,1
-5.467727,10.430113,2,1
-5.456367,10.508478,2,1
-5.761622,10.359027,2,1
-6.068339,8.348099,2,1
-4.9726677,4.593766,2,1
-4.4801683,3.4701083,2,1
-5.4681993,7.452548,2,1
-5.6311994,8.949222,2,1
-4.8824697,4.83869,2,1
-5.5362196,10.246513,2,1
-5.473743,10.220827,2,1
-5.442806,10.226431,2,1
-5.5077853,10.126692,2,1
-5.732844,9.701548,2,1
-5.907839,7.6790466,2,1
-5.236586,5.6294284,2,1
-5.005557,5.182564,2,1
-5.394095,7.6241307,2,1
-5.2198935,9.886529,2,1
-4.5034833,3.8174827,2,1
-4.464615,10.88438,2,1
-4.5043,11.064555,2,1
-4.547142,11.07887,2,1
-4.6259546,11.085441,2,1
-5.0091925,10.628228,2,1
-6.021993,9.225076,2,1
-5.297991,5.855003,2,1
-5.000874,4.9936,2,1
-5.428322,7.474926,2,1
-5.1997247,9.894489,2,1
-4.670859,4.3075557,2,1
-4.2286963,10.658439,2,1
-4.820925,10.411235,2,1
-4.935863,10.365878,2,1
-4.8791304,10.29813,2,1
-5.7774034,9.781245,2,1
-5.8674097,7.6947336,2,1
-5.2660813,5.6916227,2,1
-5.0668087,5.1600184,2,1
-5.4413576,7.8171124,2,1
-5.614944,9.912295,2,1
-4.3639045,3.3486297,2,1
-5.7929573,10.413376,2,1
-5.825884,10.356051,2,1
-5.8167577,10.328882,2,1
-5.729172,10.502355,2,1
-5.843537,10.068249,2,1
-5.9269304,9.107054,2,1
-5.785075,7.07949,2,1
-4.717877,3.9383836,2,1
-5.4193373,7.6604147,2,1
-5.4849825,9.942145,2,1
-4.3930736,3.420276,2,1
-5.832204,10.409104,2,1
-5.7624154,10.434452,2,1
-5.785531,10.383646,2,1
-5.7855153,10.422464,2,1
-5.916216,10.221454,2,1
-6.0169706,8.975283,2,1
-5.411249,5.888258,2,1
-4.455403,3.4451292,2,1
-5.363939,6.9741254,2,1
-5.5506315,8.173865,2,1
-4.458746,3.6074853,2,1
-5.798143,9.025615,2,1
-5.7683697,9.24905,2,1
-5.8098183,9.309494,2,1
-5.758927,8.889129,2,1
-5.887379,8.347211,2,1
-5.958493,7.6038847,2,1
-5.3364034,5.730664,2,1
-4.69673,4.2685733,2,1
-5.314576,7.74447,2,1
-4.2630897,10.590743,2,1
-4.3612814,3.3407266,2,1
-4.060602,10.724759,2,1
-4.4528804,10.694227,2,1
-4.5190945,10.755179,2,1
-4.3151913,10.861175,2,1
-5.7696548,10.25957,2,1
-6.0229554,7.621362,2,1
-4.7144647,3.972037,2,1
-4.4029,3.3990734,2,1
-5.376397,7.1851683,2,1
-5.4827185,8.424744,2,1
-4.4441357,3.524711,2,1
-5.7784805,9.417048,2,1
-5.845566,9.5412245,2,1
-5.8944707,9.577294,2,1
-5.854923,9.326083,2,1
-6.003738,9.01623,2,1
-5.921319,8.337327,2,1
-5.3165197,6.0958257,2,1
-4.6536894,4.156737,2,1
-5.4480286,7.031009,2,1
-5.6490626,8.312037,2,1
-4.6153293,4.273687,2,1
-5.8332596,8.353049,2,1
-5.849931,8.219474,2,1
-5.728178,8.121054,2,1
-5.748588,8.013899,2,1
-5.839793,7.526798,2,1
-5.84953,7.0833116,2,1
-5.1603556,5.522252,2,1
-5.029485,5.3006735,2,1
-5.362934,7.7699575,2,1
-5.7150507,9.425277,2,1
-4.430892,3.6681478,2,1
-5.8069367,9.491346,2,1
-5.7799845,9.386321,2,1
-5.8425927,9.347201,2,1
-5.8893805,9.513049,2,1
-6.0389876,8.77843,2,1
-5.83331,7.179983,2,1
-5.4353,6.0776196,2,1
-5.014833,5.074659,2,1
-5.4190903,8.067405,2,1
-5.5951586,8.408832,2,1
-4.54135,3.8857183,2,1
-5.769768,8.882016,2,1
-5.7826815,8.891638,2,1
-5.734095,9.204042,2,1
-5.7496314,8.871265,2,1
-5.884545,8.56202,2,1
-5.6575637,6.6637473,2,1
-5.296265,5.695478,2,1
-4.7647033,4.4114585,2,1
-5.4274917,8.197026,2,1
-5.678153,9.222194,2,1
-4.694424,4.4340577,2,1
-5.590559,9.210579,2,1
-5.6656218,9.071275,2,1
-5.6643305,9.118848,2,1
-5.844091,8.726968,2,1
-5.9295278,8.350387,2,1
-5.7106,6.8319855,2,1
-5.360979,5.691163,2,1
-4.932519,4.992432,2,1
-5.328779,9.959383,2,1
-4.728039,10.89996,2,1
-4.659814,4.3524632,2,1
-4.7671213,10.914121,2,1
-4.712898,11.028318,2,1
-4.5738764,11.066714,2,1
-4.9649205,10.790395,2,1
-5.910945,9.592668,2,1
-6.0582786,8.422996,2,1
-5.6451764,6.6483765,2,1
-5.302752,5.5195537,2,1
-5.4215293,8.047877,2,1
-5.690257,8.558039,2,1
-4.6483464,4.4130683,2,1
-5.7799764,8.596438,2,1
-5.6794076,8.814753,2,1
-5.640419,9.112386,2,1
-5.941408,8.189647,2,1
-5.936395,7.631817,2,1
-5.701232,6.7283363,2,1
-5.0214586,5.139182,2,1
-4.6649094,4.3123264,2,1
-5.3971663,8.208647,2,1
-5.674413,8.906125,2,1
-4.6637144,4.5542755,2,1
-5.7368,8.772536,2,1
-5.8322997,8.98178,2,1
-5.8232036,8.987867,2,1
-5.944196,8.156179,2,1
-5.81557,7.0575895,2,1
-5.3568654,5.848624,2,1
-4.922623,4.8828635,2,1
-4.4289947,3.740103,2,1
-5.4743195,8.994663,2,1
-5.870208,9.906822,2,1
-4.5661707,4.282178,2,1
-5.835708,9.718168,2,1
-5.8293767,9.777899,2,1
-5.845689,9.737845,2,1
-5.990521,9.451684,2,1
-6.0258527,8.123973,2,1
-5.844687,7.1608386,2,1
-5.173131,5.2743154,2,1
-4.7511926,4.688144,2,1
-5.41112,8.242351,2,1
-5.732633,9.060942,2,1
-4.978783,5.187485,2,1
-5.7298503,8.96016,2,1
-5.7477913,9.225371,2,1
-5.8063498,9.321597,2,1
-5.982658,8.693145,2,1
-5.944183,7.462349,2,1
-5.252485,5.7116327,2,1
-5.085927,5.363563,2,1
-4.8732233,4.9595237,2,1
-5.3471575,7.7614293,2,1
-4.0617323,10.565399,2,1
-4.4338613,3.5019326,2,1
-4.8578944,9.558091,2,1
-4.8939533,9.594142,2,1
-4.821596,9.614511,2,1
-4.766383,9.806078,2,1
-5.7636557,8.060458,2,1
-5.665774,6.811635,2,1
-5.3515525,5.808412,2,1
-4.465382,3.5459187,2,1
-5.336841,10.276127,2,1
-5.757266,9.323503,2,1
-4.5550294,3.7685723,2,1
-5.900625,9.293896,2,1
-5.917287,9.140138,2,1
-5.8062515,9.375276,2,1
-6.02816,8.414955,2,1
-5.517339,6.374867,2,1
-5.375838,5.8596287,2,1
-5.130695,5.2980413,2,1
-4.67184,4.42496,2,1
-5.5950284,9.111946,2,1
-5.7733874,8.883501,2,1
-4.6266365,4.2525783,2,1
-5.7610703,8.758264,2,1
-5.8041472,8.898637,2,1
-5.8192887,8.986378,2,1
-5.9570017,7.6847906,2,1
-5.4783564,6.2465806,2,1
-5.2479033,5.7334375,2,1
-5.1568146,5.3748517,2,1
-4.7977858,4.7562523,2,1
-5.689745,9.843718,2,1
-5.8866544,10.321076,2,1
-4.395211,3.4542546,2,1
-5.744924,10.275885,2,1
-5.8277907,10.297418,2,1
-5.783807,10.396686,2,1
-5.952696,9.524211,2,1
-5.9432607,7.608155,2,1
-5.507093,6.3177767,2,1
-4.500129,3.68518,2,1
